make,price,body_type,type,mileage,gearbox,fuel_type,seller,engine_size,cylinders,fuel_consumption,empty_weight,model,location,age,power,owner
Skoda,40679,Station wagon,Used,52317.0,Automatic,Diesel,Dealer,1968,4.0,5.006491372226787,1575.0,Superb,DE,2.0,190,first_owner
Skoda,39979,Station wagon,Used,38750.0,Automatic,Diesel,Dealer,1968,4.0,5.2,1685.0,Superb,DE,2.0,190,other_owner
Skoda,44239,Station wagon,Employee's car,20.0,Automatic,Benzine,Dealer,1984,4.0,6.5,1538.0,Octavia,DE,0.0,245,first_owner
Skoda,10900,Station wagon,Used,199000.0,Manual,Diesel,Dealer,1968,4.0,5.006491372226787,1354.0,Octavia,ES,6.0,150,other_owner
Skoda,35990,Station wagon,Used,22805.0,Automatic,Diesel,Dealer,1968,4.0,3.7,1473.0,Octavia,DE,1.0,150,first_owner
Skoda,35990,Station wagon,Used,22805.0,Automatic,Diesel,Dealer,1968,4.0,3.7,1473.0,Octavia,DE,1.0,150,first_owner
Skoda,32890,Station wagon,Used,29200.0,Automatic,Diesel,Dealer,1968,4.0,4.3,1577.0,Superb,DE,1.0,150,first_owner
Skoda,28749,Station wagon,Used,69450.0,Automatic,Benzine,Dealer,1984,4.0,6.4,1487.0,Octavia,DE,4.0,245,first_owner
Skoda,32990,Station wagon,Used,27991.0,Automatic,Diesel,Dealer,1968,4.0,5.2,1575.0,Superb,DE,3.0,190,first_owner
Skoda,43485,Station wagon,Employee's car,19855.0,Automatic,Benzine,Dealer,1395,4.0,1.5,1752.0,Superb,DE,1.0,218,first_owner
Skoda,33980,Station wagon,Used,32964.0,Automatic,Diesel,Dealer,2000,4.0,3.9,1532.0,Octavia,DE,1.0,150,other_owner
Skoda,42950,Station wagon,Used,11610.0,Automatic,Diesel,Dealer,2000,4.0,5.006491372226787,1747.0,Superb,DE,1.0,200,first_owner
Skoda,41980,Station wagon,Demonstration,27000.0,Automatic,Diesel,Dealer,2000,4.0,5.006491372226787,1745.0,Superb,DE,1.0,190,first_owner
Skoda,44950,Station wagon,Used,17866.0,Automatic,Diesel,Dealer,2000,4.0,5.1,1705.0,Superb,DE,1.0,200,first_owner
Skoda,21450,Station wagon,Used,26181.0,Automatic,Diesel,Dealer,1598,4.0,4.2,1324.0,Scala,DE,2.0,116,first_owner
Skoda,34690,Station wagon,Used,29875.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1575.0,Superb,DE,1.0,200,first_owner
Skoda,34840,Station wagon,Used,50818.0,Automatic,Diesel,Dealer,1968,4.0,5.2,1762.0,Superb,DE,3.0,190,first_owner
Skoda,35990,Station wagon,Pre-registered,10.0,Manual,Benzine,Dealer,1498,4.0,5.1,1465.0,Octavia,DE,0.0,150,first_owner
Skoda,17990,Station wagon,Used,99781.0,Manual,Diesel,Dealer,1598,4.0,4.2,1465.0,Octavia,DE,4.0,116,first_owner
Skoda,17193,Station wagon,Used,39600.0,Manual,Benzine,Dealer,1197,4.0,4.9,1252.0,Octavia,DE,5.0,110,first_owner
Skoda,31970,Station wagon,Employee's car,11832.0,Manual,Diesel,Dealer,4,4.0,5.006491372226787,1431.0,Octavia,DE,1.0,150,first_owner
Skoda,31870,Station wagon,Employee's car,29950.0,Automatic,Benzine,Dealer,1498,4.0,4.7,1471.0,Octavia,DE,1.0,150,first_owner
Skoda,39990,Station wagon,Pre-registered,15.0,Automatic,Diesel,Dealer,1968,4.0,4.8,1625.0,Superb,DE,0.0,200,first_owner
Skoda,15980,Station wagon,Used,43591.0,Manual,Benzine,Dealer,999,3.0,4.9,1324.0,Scala,DE,3.0,116,first_owner
Skoda,38970,Station wagon,Used,27364.0,Automatic,Diesel,Dealer,1968,4.0,5.3,1573.0,Octavia,DE,2.0,184,other_owner
Skoda,19877,Station wagon,Used,51600.0,Automatic,Benzine,Dealer,999,3.0,5.9,1229.0,Scala,DE,2.0,116,first_owner
Skoda,44950,Station wagon,Used,24756.0,Automatic,Diesel,Dealer,2000,4.0,5.1,1705.0,Superb,DE,1.0,200,first_owner
Skoda,21650,Station wagon,Employee's car,16690.0,Manual,Benzine,Dealer,999,4.0,4.9,1324.0,Scala,DE,1.0,116,first_owner
Skoda,22950,Station wagon,Used,9894.0,Automatic,Diesel,Dealer,1598,4.0,4.2,1324.0,Scala,DE,2.0,116,first_owner
Skoda,15450,Station wagon,Employee's car,7449.0,Manual,Benzine,Dealer,999,4.0,4.6,1110.0,Fabia,DE,1.0,95,first_owner
Skoda,24730,Station wagon,Used,46826.0,Manual,Diesel,Dealer,1968,4.0,5.006491372226787,1485.0,Superb,DE,3.0,150,first_owner
Skoda,21870,Station wagon,Used,38912.0,Manual,Diesel,Dealer,1598,4.0,4.1,1327.0,Octavia,DE,3.0,116,first_owner
Skoda,33990,Station wagon,Used,48929.0,Automatic,Diesel,Dealer,1968,4.0,5.2,1575.0,Superb,DE,4.0,190,first_owner
Skoda,31870,Station wagon,Employee's car,29950.0,Automatic,Benzine,Dealer,1498,4.0,4.7,1471.0,Octavia,DE,1.0,150,first_owner
Skoda,45990,Station wagon,Demonstration,9000.0,Automatic,Diesel,Dealer,1968,4.0,4.8,1575.0,Superb,DE,0.0,200,first_owner
Skoda,41990,Station wagon,Pre-registered,20.0,Automatic,Diesel,Dealer,1968,4.0,5.1,1694.0,Superb,DE,0.0,200,first_owner
Skoda,32870,Station wagon,Employee's car,30100.0,Automatic,Benzine,Dealer,1498,4.0,4.7,1471.0,Octavia,DE,1.0,150,first_owner
Skoda,45800,Station wagon,Used,13250.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1598.0,Superb,DE,1.0,200,first_owner
Skoda,44690,Station wagon,Pre-registered,515.0,Automatic,Benzine,Dealer,1984,4.0,6.5,1538.0,Octavia,DE,0.0,245,first_owner
Skoda,39390,Station wagon,Used,15906.0,Automatic,Diesel,Dealer,1968,4.0,5.1,1602.0,Octavia,DE,1.0,200,first_owner
Skoda,43870,Station wagon,Used,28113.0,Automatic,Diesel,Dealer,1395,4.0,5.006491372226787,1575.0,Superb,DE,2.0,218,first_owner
Skoda,41490,Station wagon,Used,21856.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1575.0,Superb,DE,1.0,200,first_owner
Skoda,23499,Station wagon,Used,43615.0,Automatic,Benzine,Dealer,1498,4.0,4.9,1307.0,Octavia,DE,3.0,150,first_owner
Skoda,23499,Station wagon,Used,43615.0,Automatic,Benzine,Dealer,1498,4.0,4.9,1307.0,Octavia,DE,3.0,150,first_owner
Skoda,17190,Station wagon,Used,59880.0,Manual,Diesel,Dealer,1598,4.0,5.006491372226787,1465.0,Octavia,BE,4.0,116,first_owner
Skoda,24980,Station wagon,Used,60525.0,Automatic,Diesel,Dealer,1968,4.0,4.3,1465.0,Octavia,DE,3.0,150,other_owner
Skoda,32870,Station wagon,Employee's car,25600.0,Automatic,Benzine,Dealer,1498,4.0,4.7,1471.0,Octavia,DE,1.0,150,first_owner
Skoda,18699,Station wagon,Used,39900.0,Manual,Benzine,Dealer,999,4.0,4.9,1324.0,Scala,DE,3.0,116,first_owner
Skoda,24450,Station wagon,Employee's car,20960.0,Manual,Benzine,Dealer,1498,4.0,4.8,1324.0,Scala,DE,2.0,150,first_owner
Skoda,29970,Station wagon,Used,45722.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1674.0,Superb,DE,3.0,190,first_owner
Skoda,33890,Station wagon,Used,43329.0,Automatic,Diesel,Dealer,1968,4.0,5.3,1610.0,Superb,DE,4.0,190,first_owner
Skoda,31870,Station wagon,Employee's car,25500.0,Automatic,Benzine,Dealer,1498,4.0,4.7,1471.0,Octavia,DE,1.0,150,first_owner
Skoda,41590,Station wagon,Used,28110.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1575.0,Superb,DE,1.0,200,first_owner
Skoda,24970,Station wagon,Used,44314.0,Automatic,Diesel,Dealer,1968,4.0,4.2,1430.0,Octavia,DE,3.0,150,first_owner
Skoda,25890,Station wagon,Used,15600.0,Manual,Benzine,Dealer,999,4.0,4.7,1465.0,Octavia,DE,1.0,110,first_owner
Skoda,29500,Station wagon,Used,30200.0,Automatic,Benzine,Dealer,1984,4.0,6.3,1464.0,Octavia,DE,4.0,245,first_owner
Skoda,45980,Station wagon,Demonstration,18999.0,Automatic,Benzine,Dealer,1395,4.0,1.5,1707.0,Octavia,DE,1.0,150,first_owner
Skoda,44950,Station wagon,Employee's car,28767.0,Automatic,Diesel,Dealer,2000,4.0,5.1,1717.0,Superb,DE,1.0,200,first_owner
Skoda,6800,Station wagon,Used,119800.0,Manual,Benzine,Dealer,1198,4.0,5.1,1110.0,Fabia,DE,10.0,69,first_owner
Skoda,18950,Station wagon,Employee's car,12500.0,Manual,Benzine,Dealer,999,4.0,4.9,1324.0,Scala,DE,1.0,110,first_owner
Skoda,31870,Station wagon,Employee's car,28100.0,Automatic,Benzine,Dealer,1498,4.0,4.7,1471.0,Octavia,DE,1.0,150,first_owner
Skoda,9990,Station wagon,Used,117100.0,Manual,Benzine,Dealer,1197,4.0,4.7,1110.0,Fabia,DE,5.0,90,other_owner
Skoda,17690,Station wagon,Used,75486.0,Manual,Benzine,Dealer,1395,4.0,5.3,1277.0,Octavia,DE,5.0,150,other_owner
Skoda,39790,Station wagon,Used,19175.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1575.0,Superb,DE,1.0,200,first_owner
Skoda,23955,Station wagon,Used,53800.0,Automatic,Benzine,Dealer,1395,4.0,5.006491372226787,1415.0,Superb,DE,5.0,150,first_owner
Skoda,20900,Station wagon,Used,43619.0,Automatic,Benzine,Dealer,1798,4.0,6.1,1465.0,Octavia,DE,7.0,179,other_owner
Skoda,33495,Station wagon,Used,15093.0,Automatic,Diesel,Dealer,1498,4.0,4.8,1376.0,Octavia,DE,1.0,150,first_owner
Skoda,52440,Station wagon,Demonstration,14900.0,Automatic,Benzine,Dealer,1984,4.0,7.4,1575.0,Superb,DE,0.0,280,first_owner
Skoda,16890,Station wagon,Used,26668.0,Automatic,Benzine,Dealer,999,3.0,4.7,1181.0,Fabia,DE,4.0,110,first_owner
Skoda,24649,Station wagon,Used,12950.0,Manual,Diesel,Dealer,1968,4.0,3.5,1465.0,Octavia,DE,2.0,116,first_owner
Skoda,13890,Station wagon,Used,64877.0,Manual,Benzine,Dealer,999,3.0,4.6,1152.0,Fabia,DE,3.0,110,first_owner
Skoda,42970,Station wagon,Demonstration,2222.0,Automatic,Benzine,Dealer,1498,4.0,5.3,1491.0,Superb,DE,0.0,150,first_owner
Skoda,34990,Station wagon,Used,26000.0,Automatic,Diesel,Dealer,1395,4.0,5.006491372226787,1575.0,Superb,ES,2.0,218,first_owner
Skoda,39790,Station wagon,Used,17819.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1575.0,Superb,DE,1.0,200,first_owner
Skoda,28995,Station wagon,Used,18700.0,Manual,Benzine,Dealer,1498,4.0,5.4,1477.0,Superb,DE,2.0,150,other_owner
Skoda,15175,Station wagon,Used,29500.0,Manual,Benzine,Dealer,999,3.0,4.5,1136.0,Fabia,DE,2.0,95,other_owner
Skoda,31990,Station wagon,Used,20222.0,Automatic,Diesel,Dealer,1968,4.0,3.7,1465.0,Octavia,DE,2.0,150,other_owner
Skoda,39960,Station wagon,Employee's car,9998.0,Automatic,Diesel,Dealer,1968,4.0,4.5,1623.0,Octavia,DE,1.0,150,first_owner
Skoda,22990,Station wagon,Used,58961.0,Automatic,Diesel,Dealer,1968,4.0,4.4,1408.0,Octavia,DE,3.0,150,first_owner
Skoda,45890,Station wagon,Pre-registered,10.0,Automatic,Benzine,Dealer,1984,4.0,6.5,1465.0,Octavia,DE,0.0,245,first_owner
Skoda,40749,Station wagon,Employee's car,23250.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1598.0,Superb,DE,1.0,200,first_owner
Skoda,55890,Station wagon,Demonstration,3490.0,Automatic,Diesel,Dealer,1968,4.0,5.006491372226787,1723.0,Superb,DE,0.0,200,first_owner
Skoda,6750,Station wagon,Used,135918.0,Manual,Diesel,Dealer,1199,3.0,3.8,1209.0,Fabia,BE,10.0,75,first_owner
Skoda,18900,Sedan,Used,51400.0,Automatic,Benzine,Dealer,1984,4.0,6.2,1575.0,Superb,DE,6.0,220,other_owner
Skoda,9999,Sedan,Used,136000.0,Automatic,Benzine,Dealer,3597,6.0,10.1,1714.0,Superb,DE,13.0,260,other_owner
Skoda,5980,Sedan,Used,201700.0,Manual,Benzine,Dealer,1798,4.0,7.6,1575.0,Superb,DE,13.0,160,other_owner
Skoda,12970,Sedan,Used,97736.0,Manual,Benzine,Dealer,1395,4.0,5.2,1465.0,Octavia,BE,5.0,150,first_owner
Skoda,23690,Sedan,Used,35500.0,Manual,Benzine,Dealer,1498,4.0,4.7,1324.0,Scala,DE,1.0,150,first_owner
Skoda,12950,Sedan,Used,92000.0,Automatic,Diesel,Dealer,1968,4.0,5.006491372226787,1575.0,Superb,BE,9.0,140,first_owner
Skoda,17790,Sedan,Used,132760.0,Manual,Diesel,Dealer,1968,4.0,4.5,1555.0,Superb,DE,5.0,190,first_owner
Skoda,17117,Sedan,Used,136053.0,Automatic,Diesel,Dealer,2000,4.0,5.006491372226787,1575.0,Superb,ES,6.0,190,other_owner
Skoda,19950,Sedan,Used,110049.0,Manual,Diesel,Dealer,1598,4.0,4.2,1575.0,Superb,BE,4.0,120,first_owner
Skoda,22900,Sedan,Used,70397.0,Manual,Benzine,Dealer,1984,4.0,6.2,1465.0,Octavia,DE,8.0,220,other_owner
Skoda,30990,Sedan,Demonstration,4014.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,16950,Sedan,Used,118900.0,Manual,Diesel,Dealer,1598,4.0,4.1,1324.0,Scala,DE,2.0,116,first_owner
Skoda,15950,Sedan,Used,140667.0,Manual,Diesel,Dealer,1598,4.0,5.006491372226787,1575.0,Superb,DE,6.0,120,other_owner
Skoda,24900,Sedan,Used,29813.0,Automatic,Benzine,Dealer,1395,4.0,5.2,1410.0,Superb,BE,5.0,150,first_owner
Skoda,23190,Sedan,Used,54977.0,Automatic,Diesel,Dealer,1968,4.0,4.4,1575.0,Superb,ES,4.0,150,first_owner
Skoda,29500,Sedan,Used,16580.0,Manual,Benzine,Dealer,1498,4.0,5.006491372226787,1465.0,Octavia,BE,1.0,150,first_owner
Skoda,35990,Sedan,Used,67649.0,Automatic,Benzine,Dealer,1395,4.0,1.4,1730.0,Superb,DE,2.0,156,first_owner
Skoda,18990,Sedan,Used,81000.0,Manual,Benzine,Dealer,1498,4.0,5.2,1575.0,Superb,DE,4.0,150,first_owner
Skoda,28500,Sedan,Demonstration,8600.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,32970,Sedan,Demonstration,3896.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,29990,Sedan,Used,81200.0,Automatic,Diesel,Dealer,1968,4.0,5.006491372226787,1575.0,Superb,DE,3.0,190,first_owner
Skoda,23420,Sedan,Used,94920.0,Automatic,Diesel,Dealer,1968,4.0,5.2,1661.0,Superb,DE,4.0,190,first_owner
Skoda,27900,Sedan,Used,47988.0,Automatic,Benzine,Dealer,1798,4.0,5.9,1575.0,Superb,DE,4.0,179,first_owner
Skoda,25900,Sedan,Used,115000.0,Automatic,Diesel,Dealer,1968,4.0,4.4,1500.0,Superb,ES,5.0,150,first_owner
Skoda,22735,Sedan,Used,61765.0,Manual,Benzine,Dealer,1798,4.0,5.9,1465.0,Superb,DE,4.0,179,first_owner
Skoda,36900,Sedan,Pre-registered,100.0,Automatic,Diesel,Dealer,1395,4.0,1.4,1730.0,Superb,ES,1.0,218,first_owner
Skoda,20450,Sedan,Used,112000.0,Automatic,Diesel,Dealer,1598,4.0,4.8,1465.0,Superb,BE,5.0,120,first_owner
Skoda,16970,Sedan,Used,77520.0,Automatic,Benzine,Dealer,1798,4.0,5.9,1465.0,Octavia,DE,6.0,179,first_owner
Skoda,29500,Sedan,Used,18674.0,Manual,Benzine,Dealer,1498,4.0,5.006491372226787,1465.0,Octavia,BE,1.0,150,first_owner
Skoda,39460,Sedan,Used,15100.0,Manual,Benzine,Dealer,1984,4.0,5.006491372226787,1451.0,Octavia,DE,1.0,245,first_owner
Skoda,23960,Sedan,Used,114000.0,Automatic,Diesel,Dealer,2000,4.0,5.006491372226787,1575.0,Superb,DE,4.0,190,first_owner
Skoda,25990,Sedan,Used,60016.0,Automatic,Benzine,Dealer,1984,4.0,6.4,1465.0,Octavia,DE,5.0,245,first_owner
Skoda,13450,Sedan,Used,103084.0,Manual,Benzine,Dealer,999,3.0,4.8,1150.0,Octavia,BE,6.0,116,first_owner
Skoda,21900,Sedan,Used,35306.0,Manual,Benzine,Dealer,1395,4.0,4.8,1575.0,Superb,DE,6.0,150,first_owner
Skoda,35990,Sedan,Used,23330.0,Automatic,Diesel,Dealer,1395,4.0,1.4,1730.0,Superb,DE,1.0,218,first_owner
Skoda,13800,Sedan,Used,23705.0,Manual,Benzine,Dealer,1798,4.0,7.2,1575.0,Superb,DE,9.0,160,first_owner
Skoda,25440,Sedan,Used,29954.0,Manual,Benzine,Dealer,1498,4.0,4.8,1324.0,Scala,DE,1.0,150,first_owner
Skoda,34999,Sedan,Demonstration,5000.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,33117,Sedan,Demonstration,0.0,Manual,Benzine,Dealer,1498,4.0,5.1,1324.0,Scala,DE,0.0,150,first_owner
Skoda,28990,Sedan,Demonstration,9999.0,Manual,Benzine,Dealer,1498,4.0,4.8,1324.0,Scala,DE,0.0,150,first_owner
Skoda,31150,Sedan,Demonstration,1500.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,26950,Sedan,Used,77500.0,Automatic,Diesel,Dealer,1968,4.0,4.9,1575.0,Superb,DE,6.0,190,first_owner
Skoda,23450,Sedan,Used,91139.0,Automatic,Benzine,Dealer,1984,4.0,6.4,1465.0,Octavia,DE,6.0,230,other_owner
Skoda,24445,Sedan,Used,9506.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1324.0,Scala,DE,1.0,150,other_owner
Skoda,37430,Sedan,Used,9980.0,Manual,Benzine,Dealer,1498,4.0,5.006491372226787,1286.0,Scala,DE,1.0,190,first_owner
Skoda,30490,Sedan,Demonstration,8972.0,Manual,Benzine,Dealer,1498,4.0,4.9,1342.0,Scala,DE,0.0,150,first_owner
Skoda,17117,Sedan,Used,136053.0,Automatic,Diesel,Dealer,2000,4.0,5.006491372226787,1575.0,Superb,ES,6.0,190,other_owner
Skoda,18900,Sedan,Used,58116.0,Manual,Benzine,Dealer,999,4.0,5.006491372226787,1324.0,Scala,DE,2.0,116,first_owner
Skoda,24990,Sedan,Pre-registered,29.0,Manual,Benzine,Dealer,1498,4.0,4.8,1324.0,Scala,DE,0.0,150,first_owner
Skoda,17690,Sedan,Used,74635.0,Automatic,Diesel,Dealer,1598,4.0,4.9,1324.0,Scala,ES,2.0,116,first_owner
Skoda,19970,Sedan,Used,108400.0,Manual,Diesel,Dealer,1968,4.0,4.7,1436.0,Octavia,DE,6.0,150,first_owner
Skoda,18970,Sedan,Employee's car,36800.0,Automatic,Benzine,Dealer,999,3.0,4.7,1424.0,Scala,DE,1.0,110,first_owner
Skoda,18990,Sedan,Used,123000.0,Automatic,Benzine,Dealer,1395,4.0,5.1,1425.0,Superb,ES,5.0,150,first_owner
Skoda,9995,Sedan,Used,103209.0,Manual,Benzine,Dealer,1197,4.0,4.6,1110.0,Fabia,DE,6.0,90,first_owner
Skoda,3490,Sedan,Used,190000.0,Manual,Diesel,Dealer,1900,4.0,5.006491372226787,1465.0,Octavia,ES,17.0,105,other_owner
Skoda,40990,Sedan,Demonstration,33500.0,Automatic,Benzine,Dealer,1395,4.0,1.5,1695.0,Octavia,DE,1.0,179,first_owner
Skoda,22900,Sedan,Used,61406.0,Automatic,Benzine,Dealer,1984,4.0,5.9,1465.0,Octavia,DE,3.0,190,first_owner
Skoda,10400,Sedan,Used,67094.0,Manual,Benzine,Dealer,1390,4.0,6.8,1382.0,Superb,BE,10.0,125,first_owner
Skoda,24790,Sedan,Used,42339.0,Manual,Diesel,Dealer,1968,4.0,4.2,1540.0,Superb,DE,3.0,150,first_owner
Skoda,13490,Sedan,Used,55998.0,Manual,Benzine,Dealer,999,3.0,4.3,1110.0,Fabia,DE,4.0,95,other_owner
Skoda,23495,Sedan,Pre-registered,10.0,Manual,Benzine,Dealer,1498,4.0,4.8,1261.0,Scala,DE,0.0,150,first_owner
Skoda,29690,Sedan,Used,83000.0,Automatic,Diesel,Dealer,1968,4.0,5.006491372226787,1575.0,Superb,DE,3.0,190,first_owner
Skoda,29250,Sedan,Demonstration,6.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,24190,Sedan,Demonstration,10000.0,Manual,Benzine,Dealer,999,3.0,4.5,1151.0,Fabia,DE,0.0,110,first_owner
Skoda,25990,Sedan,Used,43150.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1255.0,Scala,DE,2.0,150,first_owner
Skoda,24990,Sedan,Employee's car,9190.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1324.0,Scala,DE,1.0,150,first_owner
Skoda,18940,Sedan,Used,23360.0,Manual,Diesel,Dealer,1598,4.0,5.006491372226787,1324.0,Scala,DE,2.0,116,first_owner
Skoda,15988,Sedan,Used,35825.0,Manual,Benzine,Dealer,999,3.0,4.5,1109.0,Fabia,DE,1.0,95,first_owner
Skoda,7990,Sedan,Used,63000.0,Manual,Benzine,Dealer,999,3.0,4.9,980.0,Fabia,BE,6.0,60,first_owner
Skoda,9880,Sedan,Used,81700.0,Automatic,Benzine,Dealer,1197,4.0,4.6,1154.0,Fabia,DE,6.0,110,other_owner
Skoda,15990,Sedan,Used,84398.0,Manual,Benzine,Dealer,999,4.0,4.8,1465.0,Octavia,BE,5.0,116,first_owner
Skoda,23440,Sedan,Used,10.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1264.0,Scala,DE,0.0,150,first_owner
Skoda,14400,Sedan,Used,73744.0,Manual,Benzine,Dealer,1495,4.0,5.006491372226787,1465.0,Octavia,ES,4.0,150,other_owner
Skoda,38490,Sedan,Used,44000.0,Automatic,Benzine,Dealer,1984,4.0,6.5,1520.0,Octavia,DE,1.0,245,first_owner
Skoda,46490,Sedan,Demonstration,10000.0,Automatic,Diesel,Dealer,1968,4.0,4.6,1575.0,Superb,DE,0.0,200,first_owner
Skoda,18900,Sedan,Used,60890.0,Automatic,Benzine,Dealer,1798,4.0,5.9,1465.0,Octavia,DE,7.0,179,other_owner
Skoda,23890,Sedan,Used,27557.0,Automatic,Benzine,Dealer,999,3.0,4.7,1424.0,Scala,DE,1.0,110,first_owner
Skoda,28500,Sedan,Demonstration,10.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,23995,Sedan,Demonstration,10300.0,Manual,Benzine,Dealer,1498,4.0,4.9,1273.0,Scala,DE,1.0,150,first_owner
Skoda,25524,Sedan,Used,6205.0,Automatic,Benzine,Dealer,999,3.0,5.006491372226787,1226.0,Scala,DE,1.0,116,first_owner
Skoda,25980,Sedan,Pre-registered,25.0,Manual,Benzine,Dealer,999,4.0,4.7,1324.0,Scala,DE,0.0,110,first_owner
Skoda,23890,Sedan,Used,22900.0,Manual,Benzine,Dealer,1498,4.0,5.006491372226787,1324.0,Scala,DE,1.0,150,first_owner
Skoda,19970,Sedan,Employee's car,36950.0,Automatic,Benzine,Dealer,999,3.0,4.7,1424.0,Scala,DE,1.0,110,first_owner
Skoda,28970,Sedan,Pre-registered,10.0,Automatic,Benzine,Dealer,999,4.0,4.7,1309.0,Scala,DE,0.0,110,first_owner
Skoda,43960,Sedan,Demonstration,10.0,Manual,Benzine,Dealer,1984,4.0,6.8,1481.0,Octavia,DE,1.0,245,first_owner
Skoda,22990,Sedan,Used,12192.0,Manual,Benzine,Dealer,1498,4.0,4.8,1324.0,Scala,DE,2.0,150,first_owner
Skoda,21950,Sedan,Employee's car,32085.0,Manual,Diesel,Dealer,1598,4.0,5.006491372226787,1324.0,Scala,DE,1.0,116,first_owner
Skoda,27900,Sedan,Pre-registered,10.0,Automatic,Benzine,Dealer,999,4.0,4.7,1309.0,Scala,DE,0.0,110,first_owner
Skoda,30790,Sedan,Pre-registered,515.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1264.0,Scala,DE,1.0,150,first_owner
Skoda,34490,Sedan,Pre-registered,20.0,Automatic,Benzine,Dealer,1498,4.0,5.2,1470.0,Superb,ES,1.0,150,first_owner
Skoda,19750,Sedan,Used,33415.0,Manual,Benzine,Dealer,1000,4.0,5.006491372226787,1324.0,Scala,BE,2.0,116,first_owner
Skoda,25900,Sedan,Used,55976.0,Automatic,Diesel,Dealer,1968,4.0,5.006491372226787,1575.0,Superb,DE,6.0,190,first_owner
Skoda,12760,Sedan,Used,70488.0,Manual,Benzine,Dealer,999,4.0,4.4,1134.0,Fabia,DE,5.0,95,other_owner
Skoda,25990,Sedan,Employee's car,12602.0,Automatic,Benzine,Dealer,1498,4.0,5.1,1324.0,Scala,DE,1.0,150,first_owner
Skoda,24990,Sedan,Employee's car,16030.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1324.0,Scala,DE,1.0,150,first_owner
Skoda,18990,Sedan,Demonstration,1000.0,Manual,Benzine,Dealer,999,3.0,4.6,1142.0,Fabia,DE,0.0,95,first_owner
Skoda,31490,Sedan,Demonstration,10.0,Manual,Benzine,Dealer,1498,4.0,4.8,1349.0,Scala,DE,0.0,190,first_owner
Skoda,30790,Sedan,Pre-registered,515.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1255.0,Scala,DE,1.0,150,first_owner
Skoda,29449,Sedan,Used,72568.0,Automatic,Diesel,Dealer,1968,4.0,3.7,1465.0,Octavia,DE,2.0,150,first_owner
Skoda,51250,Sedan,Demonstration,9000.0,Automatic,Diesel,Dealer,1968,4.0,5.1,1602.0,Octavia,DE,0.0,200,first_owner
Skoda,30790,Sedan,Pre-registered,515.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1255.0,Scala,DE,1.0,150,first_owner
Skoda,22890,Sedan,Used,16582.0,Manual,Benzine,Dealer,999,3.0,4.7,1324.0,Scala,DE,1.0,110,first_owner
Skoda,18990,Sedan,Demonstration,23928.0,Manual,Benzine,Dealer,999,4.0,5.006491372226787,1192.0,Scala,DE,2.0,95,first_owner
Skoda,12990,Sedan,Used,141008.0,Manual,Diesel,Dealer,1598,4.0,4.1,1465.0,Octavia,ES,4.0,116,other_owner
Skoda,21590,Sedan,Demonstration,9490.0,Manual,Benzine,Dealer,999,3.0,4.8,1168.0,Fabia,DE,1.0,110,first_owner
Skoda,20490,Sedan,Employee's car,7262.0,Manual,Benzine,Dealer,999,3.0,4.5,1165.0,Fabia,DE,1.0,110,first_owner
Skoda,24990,Sedan,Employee's car,16760.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1324.0,Scala,DE,1.0,150,first_owner
Skoda,26790,Sedan,Used,670.0,Manual,Benzine,Dealer,999,3.0,4.5,1165.0,Fabia,DE,0.0,110,first_owner
Skoda,24990,Sedan,Employee's car,25744.0,Automatic,Benzine,Dealer,1498,4.0,5.006491372226787,1324.0,Scala,DE,1.0,150,first_owner
Skoda,24950,Sedan,Employee's car,7391.0,Automatic,Benzine,Dealer,999,4.0,4.6,1110.0,Fabia,DE,1.0,110,first_owner
